headword,CEFR,level_num
ferocious,C1,5
ferociously,C1,5
hostile,C1,5
hostility,C1,5
dismay,C1,5
dismay,C1,5
methodical,C1,5
ruthless,C1,5
ruthlessness,C1,5
talkative,C1,5
awe,C1,5
clan,C1,5
privileged,C1,5
crumble,C1,5
crumb,C1,5
pace,C1,5
closeness,C1,5
rarity,C1,5
evoke,C1,5
repel,C1,5
repellant,C1,5
repellant,C1,5
aqua,C1,5
aquarium,C1,5
insightful,C1,5
insightfully,C1,5
flashback,C1,5
self-worth,C1,5
agonize,C1,5
cite,C1,5
citation,C1,5
recite,C1,5
ecstasy,C1,5
ecstatic,C1,5
ecstatically,C1,5
pleasurable,C1,5
nature,C1,5
substantially,C1,5
favorably/favourably,C1,5
diversity,C1,5
elitist,C1,5
grumble,C1,5
rumble,C1,5
rumble,C1,5
neglectful,C1,5
roundup,C1,5
conscientious,C1,5
conscientiously,C1,5
indefinite,C1,5
indefinitely,C1,5
atmospheric,C1,5
fuse,C1,5
fusion,C1,5
robust,C1,5
robustly,C1,5
dismal,C1,5
dismally,C1,5
crave,C1,5
craving,C1,5
prospective,C1,5
swap,C1,5
remotely,C1,5
splatter,C1,5
automatic,C1,5
automatically,C1,5
exhaust,C1,5
violet,C1,5
bubbly,C1,5
chaotically,C1,5
apprehensive,C1,5
settee,C1,5
trampoline,C1,5
stamina,C1,5
ploy,C1,5
dither,C1,5
overalls,C1,5
unison,C1,5
snail,C1,5
bliss,C1,5
inexhaustible,C1,5
acre,C1,5
calf,C1,5
heifer,C1,5
ewe,C1,5
adversary,C1,5
victorious,C1,5
victoriously,C1,5
profound,C1,5
profoundly,C1,5
baldly,C1,5
bald,C1,5
bearded,C1,5
professionalism,C1,5
artistically,C1,5
popularization,C1,5
pendulum,C1,5
predecessor,C1,5
boast,C1,5
lapse,C1,5
ceaseless,C1,5
ceaselessly,C1,5
climax,C1,5
climactic,C1,5
anticlimactic,C1,5
scramble,C1,5
forfeit,C1,5
twitch,C1,5
twitch,C1,5
intellect,C1,5
descent,C1,5
shed,C1,5
exodus,C1,5
immortalize,C1,5
genome,C1,5
fraction,C1,5
faction,C1,5
physique,C1,5
utensil,C1,5
otter,C1,5
clammy,C1,5
absolute,C1,5
dispense,C1,5
dispensable,C1,5
dispensary,C1,5
indispensable,C1,5
diverge,C1,5
divergence,C1,5
divergent,C1,5
burst,C1,5
superficial,C1,5
superficially,C1,5
aesthetic,C1,5
aesthetically,C1,5
scrutinize/scrutinise,C1,5
scrutiny,C1,5
quip,C1,5
quip,C1,5
woo,C1,5
criteria,C1,5
plausible,C1,5
plausibility,C1,5
plausibly,C1,5
instinctive,C1,5
instinctively,C1,5
stylistic,C1,5
stylistically,C1,5
inheritance,C1,5
inherent,C1,5
inherently,C1,5
tune,C1,5
spontaneous,C1,5
spontaneously,C1,5
honk,C1,5
honk,C1,5
goose,C1,5
innovate,C1,5
innovation,C1,5
innovative,C1,5
connoisseur,C1,5
abstraction,C1,5
tantrum,C1,5
institute,C1,5
discard,C1,5
fatality,C1,5
angle,C1,5
stiffen,C1,5
wooded,C1,5
hostile,C1,5
hostility,C1,5
flatter,C1,5
flattery,C1,5
aimless,C1,5
aimlessly,C1,5
meaningless,C1,5
meaninglessly,C1,5
candid,C1,5
candidly,C1,5
vitality,C1,5
provoke,C1,5
provocative,C1,5
provocatively,C1,5
clench,C1,5
haggle,C1,5
scorn,C1,5
scornful,C1,5
scornfully,C1,5
animatedly,C1,5
obscure,C1,5
obscure,C1,5
obscurely,C1,5
elevate,C1,5
elevation,C1,5
pose,C1,5
tedious,C1,5
tediously,C1,5
succession,C1,5
formality,C1,5
jog,C1,5
mountaineer,C1,5
pioneer,C1,5
pioneer,C1,5
quest,C1,5
transatlantic,C1,5
rudiments,C1,5
rudimentary,C1,5
paddle,C1,5
immense,C1,5
immensely,C1,5
advisory,C1,5
trying,C1,5
adrenaline,C1,5
tinker,C1,5
tinker,C1,5
lavatory,C1,5
expedition,C1,5
pinnacle,C1,5
insecure,C1,5
insecurely,C1,5
reassure,C1,5
reassurance,C1,5
insensitive,C1,5
insensitively,C1,5
profess,C1,5
drawback,C1,5
resort,C1,5
resort,C1,5
oversee,C1,5
overseer,C1,5
estimation,C1,5
commission,C1,5
commission,C1,5
liaison,C1,5
stressfully,C1,5
loom,C1,5
notwithstanding,C1,5
structurally,C1,5
structural,C1,5
chauffer,C1,5
chauffer,C1,5
sedentary,C1,5
rapport,C1,5
landscape,C1,5
consultation,C1,5
consultancy,C1,5
bloom,C1,5
engineer,C1,5
retention,C1,5
quarry,C1,5
specification,C1,5
contract,C1,5
contract,C1,5
contractor,C1,5
query,C1,5
possessor,C1,5
chill,C1,5
chill,C1,5
chilly,C1,5
frost,C1,5
frosty,C1,5
frostily,C1,5
man,C1,5
unmanned,C1,5
impersonal,C1,5
impersonally,C1,5
impersonate,C1,5
impersonator,C1,5
impersonation,C1,5
buzzer,C1,5
desert,C1,5
desertion,C1,5
unoccupied,C1,5
stuffy,C1,5
stuffily,C1,5
stuffiness,C1,5
gape,C1,5
gape,C1,5
repute,C1,5
toughness,C1,5
recall,C1,5
recollection,C1,5
plumbing,C1,5
usher,C1,5
glum,C1,5
glumly,C1,5
gamely,C1,5
dissect,C1,5
dissection,C1,5
commend,C1,5
commendation,C1,5
thereby,C1,5
flick,C1,5
flicker,C1,5
unenviable,C1,5
unenviably,C1,5
voice,C1,5
tread,C1,5
allege,C1,5
allegation,C1,5
bribe,C1,5
bribe,C1,5
bribery,C1,5
inclusion,C1,5
inclusive,C1,5
inclusively,C1,5
unconvincing,C1,5
unconvincingly,C1,5
recharge,C1,5
facilitation,C1,5
condition,C1,5
conditional,C1,5
conditionally,C1,5
tone,C1,5
align,C1,5
alignment,C1,5
supple,C1,5
manicure,C1,5
manicure,C1,5
pedicure,C1,5
facial,C1,5
facial,C1,5
bouquet,C1,5
refurbish,C1,5
refurbishment,C1,5
grounds,C1,5
grounds,C1,5
grounds,C1,5
ground,C1,5
lethargy,C1,5
lethargic,C1,5
lethargically,C1,5
stately,C1,5
conserve,C1,5
conservatory,C1,5
disquieting,C1,5
fiercely,C1,5
grapefruit,C1,5
exotic,C1,5
exotically,C1,5
flask,C1,5
spacious,C1,5
gourmet,C1,5
gourmet,C1,5
rich,C1,5
conjure,C1,5
creamy,C1,5
sauna,C1,5
remedial,C1,5
posture,C1,5
sedate,C1,5
sedately,C1,5
sedate,C1,5
clutch,C1,5
clutch,C1,5
stagger,C1,5
staggering,C1,5
dutiful,C1,5
dutifully,C1,5
calorie,C1,5
firm,C1,5
fabulously,C1,5
premise,C1,5
premises,C1,5
eclectic,C1,5
eclectic,C1,5
eclectically,C1,5
revere,C1,5
harbor/harbour,C1,5
recognizable/recognisable,C1,5
recognizably/recognisably,C1,5
batter,C1,5
battery,C1,5
batter,C1,5
batter,C1,5
unreliably,C1,5
waterfront,C1,5
amply,C1,5
amplification,C1,5
battered,C1,5
battered,C1,5
comply,C1,5
compliance,C1,5
compliant,C1,5
compliantly,C1,5
blankness,C1,5
exuberant,C1,5
exuberance,C1,5
exuberantly,C1,5
linear,C1,5
linearly,C1,5
flourish,C1,5
flourish,C1,5
anchor,C1,5
anchored,C1,5
domination,C1,5
dominant,C1,5
dominantly,C1,5
interject,C1,5
interjection,C1,5
gush,C1,5
gushing,C1,5
gush,C1,5
gushingly,C1,5
voracious,C1,5
voraciously,C1,5
sketchbook,C1,5
sketch,C1,5
prop,C1,5
prop,C1,5
imp,C1,5
impish,C1,5
impishly,C1,5
wicked,C1,5
wickedly,C1,5
macabre,C1,5
gusto,C1,5
tantamount,C1,5
antics,C1,5
lapse,C1,5
lapse,C1,5
relapse,C1,5
relapse,C1,5
impede,C1,5
impediment,C1,5
taut,C1,5
tautly,C1,5
jersey,C1,5
jersey,C1,5
startling,C1,5
startlingly,C1,5
slack,C1,5
slack,C1,5
slack,C1,5
slackly,C1,5
unwavering,C1,5
unwaveringly,C1,5
removed,C1,5
buffoon,C1,5
beguiling,C1,5
beguilingly,C1,5
blithely,C1,5
stray,C1,5
stray,C1,5
stray,C1,5
mythological,C1,5
mythology,C1,5
venerate,C1,5
veneration,C1,5
ethical,C1,5
ethically,C1,5
heroine,C1,5
refreshing,C1,5
refresh,C1,5
refreshingly,C1,5
zany,C1,5
devotee,C1,5
salve,C1,5
salvation,C1,5
salvage,C1,5
staccato,C1,5
staccato,C1,5
verve,C1,5
motley,C1,5
preach,C1,5
preacher,C1,5
behind,C1,5
continuity,C1,5
justly,C1,5
wry,C1,5
wryly,C1,5
poetess,C1,5
confide,C1,5
sentient,C1,5
sentiment,C1,5
sentimental,C1,5
sentimentally,C1,5
tangle,C1,5
tangle,C1,5
tangled,C1,5
untangle,C1,5
untangled,C1,5
perceptive,C1,5
perceptively,C1,5
outset,C1,5
tycoon,C1,5
launch,C1,5
engross,C1,5
engrossing,C1,5
plague,C1,5
orphan,C1,5
detritus,C1,5
detriment,C1,5
detrimental,C1,5
detrimentally,C1,5
domestically,C1,5
domesticate,C1,5
domestication,C1,5
eccentric,C1,5
eccentric,C1,5
eccentrically,C1,5
render,C1,5
rendering,C1,5
pathos,C1,5
tailor,C1,5
tailor,C1,5
personalize/personalise,C1,5
personalization/personalisation,C1,5
personification,C1,5
limitless,C1,5
apprentice,C1,5
apprentice,C1,5
apprenticeship,C1,5
precision,C1,5
swap,C1,5
swap,C1,5
perfect,C1,5
silhouette,C1,5
nondescript,C1,5
signal,C1,5
negligible,C1,5
negligent,C1,5
negligently,C1,5
principally,C1,5
altruism,C1,5
altruistic,C1,5
scenario,C1,5
voluntary,C1,5
voluntarily,C1,5
reap,C1,5
paternal,C1,5
maternal,C1,5
maternalistic,C1,5
paternalistic,C1,5
provisions,C1,5
injustice,C1,5
impoverished,C1,5
unsustainable,C1,5
unsustainably,C1,5
sustainable,C1,5
sustainably,C1,5
bypass,C1,5
imperative,C1,5
imperative,C1,5
cynic,C1,5
cynical,C1,5
cynically,C1,5
cynicism,C1,5
sarcasm,C1,5
sarcastic,C1,5
sarcastically,C1,5
misplace,C1,5
symptomatic,C1,5
degrade,C1,5
degrading,C1,5
degradation,C1,5
discourse,C1,5
amid,C1,5
hedgehog,C1,5
nocturnal,C1,5
hibernate,C1,5
hibernation,C1,5
convict,C1,5
convict,C1,5
conviction,C1,5
latent,C1,5
snooze,C1,5
classy,C1,5
wrench,C1,5
reminisce,C1,5
reminiscent,C1,5
intuit,C1,5
intuition,C1,5
intuitive,C1,5
intuitively,C1,5
marginal,C1,5
marginally,C1,5
crude,C1,5
crudely,C1,5
strap,C1,5
strap,C1,5
strapping,C1,5
scoff,C1,5
fiddly,C1,5
fiddler,C1,5
fiddle,C1,5
fiddle,C1,5
unmusical,C1,5
unmusically,C1,5
repertory,C1,5
concerto,C1,5
premier,C1,5
premier,C1,5
fanatic,C1,5
fanatic,C1,5
fanatically,C1,5
acoustically,C1,5
acoustic,C1,5
acoustics,C1,5
compromised,C1,5
daunt,C1,5
daunting,C1,5
realist,C1,5
realism,C1,5
recess,C1,5
recess,C1,5
recessive,C1,5
prolific,C1,5
prolifically,C1,5
proliferate,C1,5
fragmentation,C1,5
campaign,C1,5
astray,C1,5
duration,C1,5
durable,C1,5
durable,C1,5
likelihood,C1,5
naive,C1,5
naively,C1,5
naivety,C1,5
impervious,C1,5
ludicrous,C1,5
ludicrously,C1,5
cost-effective,C1,5
gruesome,C1,5
gruesomely,C1,5
envisage,C1,5
screenwriter,C1,5
mingle,C1,5
churn,C1,5
buffer,C1,5
buffer,C1,5
irate,C1,5
irately,C1,5
docile,C1,5
docilely,C1,5
fiend,C1,5
fiendish,C1,5
fiendishly,C1,5
transfix,C1,5
gypsy,C1,5
temperament,C1,5
temperamental,C1,5
temperamentally,C1,5
screenplay,C1,5
disillusionment,C1,5
demise,C1,5
raunchy,C1,5
raunchily,C1,5
overdraft,C1,5
overdraft,C1,5
synopsis,C1,5
renown,C1,5
contest,C1,5
contested,C1,5
verandah,C1,5
occupational,C1,5
verdict,C1,5
ventilate,C1,5
ventilation,C1,5
occupant,C1,5
radiator,C1,5
homely,C1,5
bureaucratic,C1,5
bureaucratically,C1,5
adjustable,C1,5
fatigue,C1,5
muscular,C1,5
versatile,C1,5
versatility,C1,5
stimuli,C1,5
uninspiring,C1,5
mutually,C1,5
somber/sombre,C1,5
somberly/sombrely,C1,5
clutter,C1,5
clutter,C1,5
lodge,C1,5
dislodge,C1,5
carpenter,C1,5
carpentry,C1,5
transit,C1,5
plummet,C1,5
circulate,C1,5
circulation,C1,5
demography,C1,5
demographic,C1,5
demographic,C1,5
demographically,C1,5
phenomenal,C1,5
phenomenally,C1,5
prophet,C1,5
prophetic,C1,5
paywall,C1,5
firewall,C1,5
launch,C1,5
invoice,C1,5
demolition,C1,5
demo,C1,5
gig,C1,5
socialization,C1,5
antiquity,C1,5
antiquated,C1,5
restoration,C1,5
restorative,C1,5
rotate,C1,5
till,C1,5
coupled,C1,5
itinerary,C1,5
charter,C1,5
charter,C1,5
terrain,C1,5
resilient,C1,5
resilience,C1,5
enterprising,C1,5
integral,C1,5
canoe,C1,5
magnetic,C1,5
magnetism,C1,5
magnetically,C1,5
credible,C1,5
credibly,C1,5
credibility,C1,5
credential,C1,5
acutely,C1,5
prohibitive,C1,5
prohibitively,C1,5
fissure,C1,5
pendulum,C1,5
pendulous,C1,5
suspension,C1,5
aboard,C1,5
drill,C1,5
drill,C1,5
anthropology,C1,5
anthropologist,C1,5
squander,C1,5
munch,C1,5
adjoin,C1,5
adjoining,C1,5
wizened,C1,5
graft,C1,5
orchard,C1,5
seedling,C1,5
tract,C1,5
folktale,C1,5
sprout,C1,5
sprout,C1,5
hypocrisy,C1,5
hypocrite,C1,5
hypocritical,C1,5
hypocritically,C1,5
midwife,C1,5
harvest,C1,5
commercially,C1,5
uniformity,C1,5
numb,C1,5
numb,C1,5
tastebud,C1,5
amateur,C1,5
amateur,C1,5
retrace,C1,5
chart,C1,5
insubordinate,C1,5
insubordination,C1,5
insubordinately,C1,5
subordinate,C1,5
primitively,C1,5
embark,C1,5
expedite,C1,5
contextual,C1,5
contextually,C1,5
whilst,C1,5
maneuver/manoeuvre,C1,5
maneuver/manoeuvre,C1,5
riveting,C1,5
plunge,C1,5
plunge,C1,5
debut,C1,5
debut,C1,5
turmoil,C1,5
scathing,C1,5
unscathing,C1,5
convoluted,C1,5
undaunted,C1,5
gutsy,C1,5
deprivation,C1,5
farce,C1,5
portray,C1,5
portrayal,C1,5
elusive,C1,5
elude,C1,5
incisor,C1,5
incision,C1,5
chisel,C1,5
chiselled,C1,5
gnaw,C1,5
elongate,C1,5
telltale,C1,5
cavity,C1,5
rustle,C1,5
rustle,C1,5
glean,C1,5
niche,C1,5
somersault,C1,5
somersault,C1,5
exhilarate,C1,5
exhilarating,C1,5
exhilaration,C1,5
physicality,C1,5
hack,C1,5
hack,C1,5
lust,C1,5
unsettling,C1,5
unsettle,C1,5
suburban,C1,5
suburbia,C1,5
dramatist,C1,5
characterization/characterisation,C1,5
quirky,C1,5
quirky,C1,5
sprawl,C1,5
sprawl,C1,5
ingenuity,C1,5
panorama,C1,5
panoramic,C1,5
benign,C1,5
benignly,C1,5
explosively,C1,5
bequeath,C1,5
legacy,C1,5
synthetic,C1,5
synthetically,C1,5
lackluster/lacklustre,C1,5
elastic,C1,5
elastic,C1,5
appall/appal,C1,5
appalling,C1,5
appallingly,C1,5
pounce,C1,5
abound,C1,5
sap,C1,5
monotonous,C1,5
monotonously,C1,5
monotony,C1,5
turn to ,C1,5
ingenious,C1,5
plaque,C1,5
neutralize/neutralise,C1,5
neutralization/neutralisation,C1,5
salivate,C1,5
cessation,C1,5
remorse,C1,5
remorseless,C1,5
remorsefully,C1,5
remorselessly,C1,5
inexcusable,C1,5
inexcusably,C1,5
inexhaustible,C1,5
unassisted,C1,5
heighten,C1,5
fixture,C1,5
bulk,C1,5
bulky,C1,5
bulk up,C1,5
digitalize/digitalise,C1,5
digitalization/digitalisation,C1,5
mark-up,C1,5
complementary,C1,5
complimentary,C1,5
staple,C1,5
wares,C1,5
testament,C1,5
succulent,C1,5
succulent,C1,5
succulently,C1,5
tranquil,C1,5
tranquility,C1,5
spartan,C1,5
peninsula,C1,5
billiards,C1,5
exude,C2,6
envisage,C2,6
headmistress,C2,6
mien,C2,6
timidity,C2,6
unravel,C2,6
concurrence,C2,6
unpromising,C2,6
teem,C2,6
marvel,C2,6
outpatient,C2,6
corpse,C2,6
apprentice,C2,6
constrained,C2,6
quirk,C2,6
indignant,C2,6
indignantly,C2,6
eccentricity,C2,6
locomotive,C2,6
locomotion,C2,6
individualism,C2,6
enthuse,C2,6
belligerent,C2,6
belligerence,C2,6
stoicism,C2,6
deliberate,C2,6
recluse,C2,6
reclusive,C2,6
metalled,C2,6
brief,C2,6
oblique,C2,6
facsimile,C2,6
shamble,C2,6
whir,C2,6
blight,C2,6
blight,C2,6
puritanical,C2,6
brood,C2,6
brood,C2,6
disdainful,C2,6
zoologist,C2,6
zoology,C2,6
encumbrance,C2,6
encumber,C2,6
hypothesis,C2,6
hypothesize,C2,6
hypothetical,C2,6
parasitic,C2,6
plumage,C2,6
utilitarian,C2,6
utilize,C2,6
utility,C2,6
predilection,C2,6
commensurate,C2,6
commensurately,C2,6
vindicate,C2,6
vindication,C2,6
parable,C2,6
poise,C2,6
minster,C2,6
wrack,C2,6
ironic,C2,6
predecessor,C2,6
ally,C2,6
callous,C2,6
callously,C2,6
derelict,C2,6
derelict,C2,6
materialism,C2,6
materialistic,C2,6
ferocity,C2,6
utter,C2,6
utter,C2,6
evokingly,C2,6
recitation,C2,6
equable,C2,6
extant,C2,6
denounce,C2,6
denunciation,C2,6
echo,C2,6
echo,C2,6
echo,C2,6
requisition,C2,6
substantiate,C2,6
inscrutable,C2,6
stratosphere,C2,6
indulge,C2,6
indulgence,C2,6
indulgently,C2,6
laudatory,C2,6
laud ,C2,6
glitz,C2,6
glitzy,C2,6
automate,C2,6
apprehend,C2,6
athleticism,C2,6
daunt,C2,6
daunting,C2,6
acreage,C2,6
affectation,C2,6
imposition,C2,6
circuit,C2,6
stipulate,C2,6
stipulation,C2,6
allot,C2,6
allotment,C2,6
anticlimactically,C2,6
forfeiture,C2,6
blitz,C2,6
blitz,C2,6
primeval,C2,6
tenacity,C2,6
tenacious,C2,6
tenaciously,C2,6
exact,C2,6
genomic,C2,6
genomically,C2,6
capacious,C2,6
utilitarian,C2,6
utilization/utilisation,C2,6
unequivocal,C2,6
unequivocally,C2,6
spontaneity,C2,6
provocation,C2,6
portraiture,C2,6
tedium,C2,6
succeed,C2,6
circumnavigate,C2,6
circumnavigation,C2,6
liaise,C2,6
contractual,C2,6
contractually,C2,6
repute,C2,6
abject,C2,6
sheaf,C2,6
articulation,C2,6
articulate,C2,6
spurious,C2,6
spuriously,C2,6
posture,C2,6
calorific,C2,6
fabulate,C2,6
fabulation,C2,6
octogenarian,C2,6
voracity,C2,6
brandish,C2,6
repose,C2,6
repose,C2,6
encumber,C2,6
encumbrance,C2,6
unencumbered,C2,6
buffoonery,C2,6
gauche,C2,6
domesticity,C2,6
accrue,C2,6
proliferation,C2,6
blandishment,C2,6
pluck,C2,6
anthropological,C2,6
anthropologically,C2,6
carbonize/carbonise,C2,6
monastic,C2,6
graft,C2,6
midwifery,C2,6
adornment,C2,6
adorn,C2,6
idle,C2,6
conjecture,C2,6
conjecture,C2,6
malleable,C2,6
malleability,C2,6
ore,C2,6
gale,C2,6
promenade,C2,6
testimonial,C2,6
distill,C2,6
distillation,C2,6
informant,C2,6
vis-a-vis,C2,6
overlay,C2,6
nostalgia,C2,6
nostalgic,C2,6
nostalgically,C2,6
grievance,C2,6
deprivation,C2,6
residue,C2,6
residual,C2,6
physiological,C2,6
physiologically,C2,6
familiarize/familiarise,C2,6
methodology,C2,6
methodological,C2,6
methodologically,C2,6
proportional,C2,6
proportionally,C2,6
habitation,C2,6
inartistic,C2,6
ornate,C2,6
modernism,C2,6
presuppose,C2,6
presupposition,C2,6
centralized/centralised,C2,6
envisage,C2,6
contextual,C2,6
contextually,C2,6
transmitter,C2,6
regulatory,C2,6
archival,C2,6
diffuse,C2,6
diffuse,C2,6
egalitarian,C2,6
egalitarian,C2,6
hindsight,C2,6
materialize/materialise,C2,6
materialization/materialisation,C2,6
disperse,C2,6
dispersal,C2,6
adverse,C2,6
adversely,C2,6
stabilize/stabilise,C2,6
pervasive,C2,6
pervasiveness,C2,6
secure,C2,6
autonomous,C2,6
autonomously,C2,6
outmoded,C2,6
phase,C2,6
plum,C2,6
notorious,C2,6
notoriously,C2,6
notoriety,C2,6
menial,C2,6
insular,C2,6
antidote,C2,6
posture,C2,6
postural,C2,6
posturing,C2,6
revelatory,C2,6
prostrate,C2,6
prostrate,C2,6
haphazard,C2,6
haphazardly,C2,6
deficient,C2,6
deficiently,C2,6
deficit,C2,6
delicatessen,C2,6
muscle-bound,C2,6
dive,C2,6
maneuver/manoeuvre,C2,6
maneuver/manoeuvre,C2,6
posit,C2,6
cocoon,C2,6
chrysalis,C2,6
ignominious,C2,6
ignominiously,C2,6
euphoria,C2,6
euphoric,C2,6
euphorically,C2,6
relegate,C2,6
succumb,C2,6
treacherous,C2,6
treacherously,C2,6
treachery,C2,6
maggot,C2,6
palate,C2,6
palatable,C2,6
hermit,C2,6
hermetic,C2,6
irrelevancy,C2,6
mariner,C2,6
rift,C2,6
mere,C2,6
helm,C2,6
autopilot,C2,6
eminence,C2,6
eminent,C2,6
preeminent,C2,6
mold/mould,C2,6
unsuspected,C2,6
abolish,C2,6
paralyze/paralyse,C2,6
paralysis,C2,6
paralyzingly/paralysingly,C2,6
glory in,C2,6
decentralize/decentralise,C2,6
preoccupation,C2,6
preoccupy,C2,6
prolong,C2,6
audit,C2,6
audit,C2,6
drudgery,C2,6
pressurize,C2,6
pressurization,C2,6
intermediary,C2,6
hotelier,C2,6
denote,C2,6
denotation,C2,6
profitability,C2,6
jargon,C2,6
declination,C2,6
vocational,C2,6
spatial,C2,6
spatially,C2,6
punctual,C2,6
punctuality,C2,6
integration,C2,6
curriculum,C2,6
extracurricular,C2,6
extracurricular,C2,6
encompass,C2,6
all-encompassing,C2,6
accountability,C2,6
frolic,C2,6
minefield,C2,6
side-step,C2,6
abundant,C2,6
abundantly,C2,6
abundance,C2,6
anarchic,C2,6
crystallize/crystallise,C2,6
crystallization/crystallisation,C2,6
prescriptive,C2,6
slab,C2,6
retrospect,C2,6
retrospective,C2,6
retrospection,C2,6
wordage,C2,6
brevity,C2,6
uncanny,C2,6
tactic,C2,6
tactical,C2,6
tactically,C2,6
tactile,C2,6
gambit,C2,6
babble,C2,6
bauble,C2,6
correlate,C2,6
correlation,C2,6
correlate,C2,6
combustion,C2,6
painstaking,C2,6
painstakingly,C2,6
contraption,C2,6
mesh,C2,6
enabler,C2,6
fluctuate,C2,6
fluctuation,C2,6
lyricist,C2,6
lyrical,C2,6
lyrically,C2,6
bona fide,C2,6
moribund,C2,6
perch,C2,6
perch,C2,6
perch,C2,6
solicit,C2,6
vocalist,C2,6
philanthropy,C2,6
philanthropist,C2,6
philanthropic,C2,6
philanthropically,C2,6
precocious,C2,6
precociously,C2,6
wordsmith,C2,6
connote,C2,6
connotation,C2,6
herald,C2,6
herald,C2,6
philistine,C2,6
innuendo,C2,6
induce,C2,6
inducement,C2,6
anthology,C2,6
lament,C2,6
lamentation,C2,6
conduit,C2,6
chronology,C2,6
chronological,C2,6
chronologically,C2,6
equilibrium,C2,6
rebound,C2,6
rebound,C2,6
proposition,C2,6
flagging,C2,6
electrode,C2,6
caffeinate,C2,6
cosmic,C2,6
interlude,C2,6
haven,C2,6
beneficiary,C2,6
recuperate,C2,6
recuperation,C2,6
recuperative,C2,6
cultish,C2,6
seismic,C2,6
irrevocably,C2,6
irrevocable,C2,6
slither,C2,6
unnerve,C2,6
unnerving,C2,6
unnervingly,C2,6
protrude,C2,6
protrusion,C2,6
qualitative,C2,6
procedural,C2,6
procedural,C2,6
demystify,C2,6
demystification,C2,6
proprietary,C2,6
proprietorial,C2,6
tantamount,C2,6
floodgates,C2,6
imperceptible,C2,6
imperceptibly,C2,6
hapless,C2,6
catastrophic,C2,6
catastrophically,C2,6
commission,C2,6
commission,C2,6
wayward,C2,6
blurb,C2,6
provincial,C2,6
indolent,C2,6
indolently,C2,6
indolence,C2,6
taste-maker,C2,6
deviant,C2,6
deviant,C2,6
deviantly,C2,6
engender,C2,6
emolument,C2,6
munificence,C2,6
posterity,C2,6
venomous,C2,6
venomously,C2,6
choreography,C2,6
choreographical,C2,6
archetype,C2,6
archetypal,C2,6
dissension,C2,6
exalted,C2,6
exaltedly,C2,6
adept,C2,6
adept,C2,6
inert,C2,6
hitherto,C2,6
angst,C2,6
angsty,C2,6
drabness,C2,6
melodious,C2,6
melodiously,C2,6
magpie,C2,6
lark,C2,6
lark,C2,6
melancholy,C2,6
melancholy,C2,6
meteorology,C2,6
meteorological,C2,6
brink,C2,6
unsurpassed,C2,6
loiter,C2,6
topple,C2,6
intrinsic,C2,6
intrinsically,C2,6
merit,C2,6
merit,C2,6
promotable,C2,6
clinch,C2,6
anonymity,C2,6
splinter,C2,6
reproach,C2,6
disseminate,C2,6
dissemination,C2,6
dissemble,C2,6
mangle,C2,6
bereft,C2,6
bereftly,C2,6
soliloquy,C2,6
solipsism,C2,6
soliloquize,C2,6
mutinous,C2,6
mutinously,C2,6
prissy,C2,6
reptilian,C2,6
diminish,C2,6
undiminishing,C2,6
contagion,C2,6
homestead,C2,6
computerize/computerise,C2,6
incumbent,C2,6
incumbent,C2,6
recumbent,C2,6
nonchalant,C2,6
nonchalantly,C2,6
mesmeric,C2,6
stultify,C2,6
stultifyingly,C2,6
wallow,C2,6
ponderous,C2,6
ponderously,C2,6
lassitude,C2,6
vicinity,C2,6
ebb,C2,6
wax,C2,6
wane,C2,6
antediluvian,C2,6
ostensible,C2,6
ostensibly,C2,6
interlocking,C2,6
plane,C2,6
undemonstrative,C2,6
undemonstratively,C2,6
menace,C2,6
menacing,C2,6
menacingly,C2,6
calamity,C2,6
calamitous,C2,6
calamitously,C2,6
nigh,C2,6
austere,C2,6
austerely,C2,6
austerity,C2,6
idiosyncrasy,C2,6
idiosyncratic,C2,6
idiomatic,C2,6
idiomatically,C2,6
kinetic,C2,6
kinetically,C2,6
unmediated,C2,6
mediate,C2,6
mediation,C2,6
unharried,C2,6
figurative,C2,6
figuratively,C2,6
exorcism,C2,6
exorcist,C2,6
mundanity,C2,6
mediocrity,C2,6
dubiously,C2,6
curate,C2,6
curator,C2,6
antithesis,C2,6
antithetical,C2,6
parameter,C2,6
detract,C2,6
interrogate,C2,6
interrogation,C2,6
interrogative,C2,6
interrogatively,C2,6
perverse,C2,6
perversity,C2,6
attainment,C2,6
opaque,C2,6
opacity,C2,6
remit,C2,6
remittance,C2,6
recourse,C2,6
pedestal,C2,6
pedestrian,C2,6
lurid,C2,6
luridly,C2,6
fallacy,C2,6
rife,C2,6
grumble,C2,6
mercenary,C2,6
polysyllabic,C2,6
syllabic,C2,6
superfluous,C2,6
superfluously,C2,6
snippet,C2,6
practitioner,C2,6
ephemeral,C2,6
ephemera,C2,6
ephemerality,C2,6
summarily,C2,6
skim,C2,6
infallibly,C2,6
infallible,C2,6
infallibility,C2,6
depravity,C2,6
depraved,C2,6
deprecate,C2,6
deprecatingly,C2,6
revile,C2,6
revulsion,C2,6
meager/meagre,C2,6
arcane,C2,6
arcanely,C2,6
porten,C2,6
divination,C2,6
flit,C2,6
hitch,C2,6
prone,C2,6
scavenger,C2,6
vermin,C2,6
totemic,C2,6
emulate,C2,6
emulation,C2,6
avian,C2,6
vestigial,C2,6
vestigially,C2,6
barometer,C2,6
lament,C2,6
